Energia,Ao_vivo,Tempo,Falado,Orgânico,Instrumental,Compasso,Dançabilidade,Tom,Duração,Força,Positividade,Modo,Tipo,Music_id,Playlist_name,Album_name,Artista,Music_name
2421,0.855,0.099,96.989,0.0436,0.141,0.0045,4,0.743,5,202453,0.6327031549,0.871,0,audio_features,7JNh1cfm0eXjqFVOzKLyau,Excited,,,
2422,0.801,0.0642,95.881,0.228,0.157,4.82e-06,4,0.842,8,212500,0.6189420657,0.617,0,audio_features,4w8niZpiMy6qz1mntFA5uM,Excited,,,
2423,0.84,0.412,95.001,0.051,0.174,0.0,4,0.783,1,200480,0.6748387309,0.839,1,audio_features,6KuqAtoeVzxAYOaMveLNpH,Excited,,,
2424,0.803,0.434,94.981,0.0468,0.188,0.0,4,0.772,1,242160,0.7050988397,0.853,1,audio_features,6U2NuJILEOEpW2tVCuqKHb,Excited,,,
2425,0.755,0.106,120.948,0.236,0.042,0.00121,4,0.909,10,145972,0.7421641977,0.638,0,audio_features,7qwULjvTujatIaoWC1lu8b,Excited,,,
2426,0.82,0.215,135.982,0.0356,0.0655,0.00274,4,0.65,5,215973,0.2851018268,0.757,0,audio_features,623rRTKwGmgjH6sjE9uWLh,Excited,,,
2427,0.603,0.0924,98.043,0.176,0.0521,0.0,4,0.861,8,228760,0.5135704178,0.504,0,audio_features,0FZ4Dmg8jJJAPJnvBIzD9z,Excited,,,
2428,0.473,0.0794,194.826,0.449,0.414,0.0,4,0.681,11,193200,0.5168327194,0.766,0,audio_features,1KIQ0RscHwxXPJUvhuO5Bl,Excited,,,
2429,0.841,0.33,134.577,0.0932,0.026,0.0,5,0.588,0,214867,0.5535412626,0.871,1,audio_features,7rj8aNwZqTvrUeLlAyNWtZ,Excited,,,
2430,0.697,0.224,98.012,0.23,0.114,0.0,4,0.858,2,290836,0.5394485126,0.364,1,audio_features,6AoYWCzsDls6c61Zp5qTuU,Excited,,,
2431,0.712,0.272,120.0,0.103,0.0715,0.0,4,0.869,9,275867,0.4934009712,0.435,1,audio_features,7eaKWfov7b2Qa2n6HTesL3,Excited,,,
2432,0.733,0.324,97.971,0.0613,0.0355,0.0,4,0.824,1,284387,0.5324146536,0.393,1,audio_features,7FYH5AW3bVfZHJIQpq3UOA,Excited,,,
2433,0.67,0.338,118.159,0.0473,0.0104,3.33e-06,4,0.588,0,238173,0.4764858411,0.505,1,audio_features,5N4erncE7kuUccm7zEmwzk,Excited,,,
2434,0.678,0.0654,120.075,0.233,0.0472,9.14e-06,4,0.757,8,218235,0.5291149103,0.82,0,audio_features,2hgzdQdnfWwtdpZbhZlV72,Excited,,,
2435,0.777,0.335,129.984,0.0593,0.22,0.00609,4,0.834,5,193440,0.5930618664,0.865,0,audio_features,1OUPXna2MCgAt3VNmXJBtg,Excited,,,
2436,0.629,0.0742,97.963,0.0442,0.0729,0.0,4,0.841,1,294867,0.5400699333,0.87,1,audio_features,0aj2QKJvz6CePykmlTApiD,Excited,,,
2437,0.825,0.338,135.963,0.0425,0.0326,0.00955,4,0.752,9,260425,0.3783990174,0.714,1,audio_features,2elAzRNtvwGOQbC823I1kL,Excited,,,
2438,0.722,0.358,107.019,0.136,0.0573,1.14e-05,4,0.833,1,175343,0.5270477941,0.588,1,audio_features,6nBQFAIVFmAx2oZ8p6lUg6,Excited,,,
2439,0.669,0.152,93.839,0.329,0.0266,2.97e-06,4,0.622,9,252987,0.3793586577,0.57,1,audio_features,0jG92AlXau21qgCQRxGLic,Excited,,,
2440,0.806,0.0811,99.999,0.296,0.00815,0.0,4,0.947,11,215700,0.6172342261,0.634,0,audio_features,5s6YxDJaHIz08u1Wj0KGnZ,Excited,,,
2441,0.809,0.0613,83.011,0.251,0.443,0.00175,4,0.82,4,231240,0.459250883,0.737,0,audio_features,0svl7cK07gK1ia5ainczU5,Excited,,,
2442,0.608,0.104,68.308,0.386,0.0363,0.0,3,0.686,1,240373,0.4318669803,0.452,1,audio_features,4MHboJP4Mj8b2bc4hXayIo,Excited,,,
2443,0.753,0.628,129.973,0.222,0.022,1.57e-05,4,0.847,6,280920,0.4732057356,0.481,1,audio_features,5DBQWDGt7WVlyMgMgvGko9,Excited,,,
2444,0.833,0.0553,127.983,0.0389,0.00825,0.00322,4,0.818,0,208731,0.6510284984,0.712,1,audio_features,5K8PXCcGsQ8XZLYKjD3sGj,Excited,,,
2445,0.755,0.0625,108.056,0.156,0.0202,9.61e-06,4,0.828,10,269147,0.622586931,0.862,0,audio_features,0TZLD473Rb1gKbv3xsDx5A,Excited,,,
2446,0.842,0.166,190.077,0.142,0.121,0.00112,4,0.788,4,166476,0.6305216451,0.481,0,audio_features,0RRm4OS5ymfZryXBuj0G2m,Excited,,,
2447,0.819,0.118,112.039,0.031,5.67e-06,0.846,4,0.419,9,216213,0.6082050194,0.582,1,audio_features,4tR4JWKfz37K1cCGZLAmoD,Excited,In Love With Oblivion,Crystal Stilts,Flying into the Sun
2448,0.913,0.286,157.189,0.0633,0.0952,1.85e-06,4,0.408,4,125707,0.5780294955,0.821,1,audio_features,3iAH26bZHvRvCXSm9NI94q,Excited,Rips,Ex Hex,Waterfall
2449,0.709,0.0782,113.874,0.0469,0.0874,0.0021,4,0.471,3,275080,0.5149914276,0.642,1,audio_features,1F7FNZq3VhtUGeWEp8Kras,Excited,Taken By Force (50th Anniversary Deluxe Edition),Scorpions,Your Light
2450,0.66,0.094,100.977,0.0457,0.188,0.0298,4,0.493,1,281160,0.3091007081,0.307,1,audio_features,4OaV9UYQ3EfrBRPjoO6u7c,Excited,In Utero - 20th Anniversary - Deluxe Edition,Nirvana,Heart-Shaped Box
2451,0.671,0.249,109.195,0.161,0.0973,0.0,4,0.589,1,200267,0.2383142435,0.739,1,audio_features,57DKmLJBRI5ZtiCgLUQMZY,Excited,War And Peace,Edwin Starr,War
2452,0.619,0.972,120.011,0.0433,0.0194,0.255,4,0.717,5,307267,0.4141426899,0.548,0,audio_features,02902ObO6OSDVdQrIc6dWy,Excited,Like A Million Dreams (Live),Yodelice,Time - Live
2453,0.7,0.0828,130.086,0.0555,0.0657,0.67,4,0.664,8,201562,0.4445288991,0.556,1,audio_features,4VHAQdq20pZajSXoD58OrL,Excited,The Golden Age,Woodkid,Iron
2454,0.955,0.14,104.499,0.0378,0.000748,0.00342,4,0.508,7,171518,0.5596287274,0.45,1,audio_features,0baDa1u6sxVbOR1hDzOC2G,Excited,Tiger,Mother Of Two,Tiger
2455,0.47,0.0795,79.841,0.281,0.166,0.000163,4,0.736,7,138253,0.482058783,0.46,1,audio_features,30ZHW440CfBiCigLcP4ZrJ,Excited,Midnight Boom,The Kills,U.R.A Fever
2456,0.891,0.357,135.979,0.193,0.224,0.000965,4,0.659,8,125200,0.8255625807,0.628,1,audio_features,26z0JkWMU0ZWnNDaGuffBH,Excited,Midnight Boom,The Kills,Hook And Line
2457,0.658,0.156,101.892,0.035,0.000121,0.043,4,0.263,5,561438,0.507341046,0.284,1,audio_features,17yPTeyRDKpHlsaGKDZYfB,Excited,Seven Thunders Roar,Stoned Jesus,Electric Mistress
2458,0.691,0.0987,89.814,0.0792,0.0331,0.792,4,0.761,6,372573,0.4299322267,0.834,0,audio_features,1ObQhfyAJMl4Kb2vb9U6ZN,Excited,Birdy Nam Nam,Birdy Nam Nam,Abesses
2459,0.864,0.0709,91.576,0.0287,0.287,1.91e-06,4,0.64,11,167200,0.3253868518,0.577,0,audio_features,41Z86N3KhVdJWLa3qkNTH6,Excited,Fire of Love,The Gun Club,Sex Beat
2460,0.495,0.147,132.91,0.0312,0.387,8.03e-06,4,0.403,10,217747,0.4524806379,0.38,0,audio_features,2oF7FZHIJbzjeEXZ3D0Ku4,Excited,Good Vibrations 40th Anniversary,The Beach Boys,Good Vibrations - Remastered
2461,0.968,0.0578,94.494,0.144,0.00229,0.000685,4,0.381,1,156773,0.588437037,0.32,0,audio_features,3YdC9oQEHaLT6FEdnRdbtq,Excited,Gb City,Bass Drum of Death,Nerve Jamming
2462,0.73,0.311,128.07,0.0346,0.00998,0.324,4,0.615,11,234016,0.4125247407,0.486,0,audio_features,7DItr6UYPjCIlT4t9yHxsv,Excited,Addvice,Ondubground,Danube
2463,0.37,0.0746,100.089,0.136,0.0102,0.00794,4,0.709,1,308640,0.2124222477,0.671,1,audio_features,2Ykl0Rx2vw6rRBkTnrxOC7,Excited,Under Heavy Manners: The Best Of Dillinger,Dillinger,Cocaine In My Brain
2464,0.663,0.198,170.82,0.0828,0.161,0.0,4,0.582,4,217200,0.4705979164,0.695,0,audio_features,4abVwdCy5QUcyI3KS2lMJK,Excited,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,Here I Come
2465,0.894,0.0887,162.035,0.044,0.0341,0.905,4,0.494,8,286827,0.4976797842,0.369,1,audio_features,1DQMdY5podqawS2w4WJdwj,Excited,Maryland (Disorder [Original Motion Picture Soundtrack]),Gesaffelstein,Aleph
2466,0.963,0.196,160.071,0.0484,0.00161,0.0,4,0.464,0,230027,0.6631320219,0.528,0,audio_features,7eNCd5hipdcUscAHTguegq,Excited,Elect The Dead (Standard Version),Serj Tankian,Empty Walls
2467,0.293,0.0864,106.798,0.0272,0.486,0.000273,4,0.551,2,150640,0.2370554804,0.322,1,audio_features,4vpeKl0vMGdAXpZiQB2Dtd,Excited,Surrealistic Pillow,Jefferson Airplane,White Rabbit
2468,0.578,0.321,132.411,0.031,0.408,0.0,4,0.504,4,174840,0.3426888704,0.654,1,audio_features,4uGIJG1jYFonGc4LGp5uQL,Excited,Surrealistic Pillow,Jefferson Airplane,Somebody to Love
2469,0.618,0.0996,107.147,0.028,0.371,0.000132,4,0.677,9,204347,0.384591782,0.556,0,audio_features,3sve0Pl2BlJbTqX7EFzM2r,Excited,Buy Beg Or Steal,The Hillbilly Moon Explosion,My Love For Evermore
2470,0.849,0.283,187.703,0.445,0.436,0.648,1,0.356,7,294853,0.5101524774,0.404,1,audio_features,0jFaoB2zbZzHAtVObBVKrA,Excited,Waterglasscolor (Aerobiose 1),Idem,On Leave Of Absence
2471,0.68,0.0964,93.804,0.0346,0.0107,0.803,4,0.747,1,317933,0.4905124105,0.594,1,audio_features,5Nn2Dj7OQsGL6pgQ9iIzPp,Excited,Deadringer: Deluxe,RJD2,Ghostwriter
2472,0.537,0.269,124.193,0.152,0.0241,0.00201,1,0.469,9,382834,0.3012659159,0.783,1,audio_features,1SwE3FURO4wYshsLRggtfv,Excited,The Dark Side Of The Moon (2011 Remastered Version),Pink Floyd,Money - 2011 Remastered Version
2473,0.417,0.105,123.919,0.0346,0.648,0.0,4,0.493,10,217640,0.3625767902,0.16,1,audio_features,3VzgllzQS6UKf1NVs5nHMR,Excited,"Legacy (The Very Best Of David Bowie, Deluxe)",David Bowie,Life on Mars? - 2016 Mix
2474,0.96,0.105,163.017,0.042,0.169,2.89e-05,4,0.597,11,149467,0.6317569088,0.937,1,audio_features,6vvmYYUvGXtZLU8msxKvzF,Excited,Road to Ruin (Expanded 2005 Remaster),Ramones,I Wanna Be Sedated - 2002 Remaster
2475,0.555,0.286,123.069,0.0377,0.541,0.151,4,0.594,9,211227,0.4629669618,0.52,0,audio_features,6HqWcIutC3Bwk6awM1jnGP,Excited,Lonerism,Tame Impala,Elephant
2476,0.546,0.102,124.115,0.0444,0.0803,0.328,4,0.554,2,273483,0.5833779365,0.507,0,audio_features,5OQyKF97zI9yt53Q4C4ejt,Excited,Future Present Past,The Strokes,Drag Queen
2477,0.422,0.301,142.912,0.0277,0.249,0.852,4,0.353,7,212693,0.2972350362,0.135,0,audio_features,0qSkffeyk2FEIumqDgsYP1,Excited,The Virgin Suicides (Deluxe Version - 15th Anniversary),Air,Playground Love (with Gordon Tracks)
2478,0.192,0.252,130.052,0.0302,0.952,0.959,4,0.449,1,162093,0.1773168469,0.0558,0,audio_features,4Z1vQ7HvG155ByRl8T1WlT,Excited,The Virgin Suicides (Deluxe Version - 15th Anniversary),Air,Highschool Lover
2479,0.881,0.246,116.4,0.0418,0.0551,0.00021,4,0.345,2,85760,0.4225713024,0.634,1,audio_features,57DghgNDO5PUCo9f2gSlLp,Excited,Group Sex,Circle Jerks,Behind the Door
2480,0.727,0.157,92.259,0.0365,0.00401,0.86,4,0.616,1,173267,0.390121603,0.54,0,audio_features,5FFowl1Ve4S5OehL6OywSg,Excited,13 Songs,Fugazi,Waiting Room
2481,0.362,0.118,139.879,0.0305,0.979,0.494,4,0.458,5,307560,0.3146661308,0.223,1,audio_features,7MZBQeYiGTwXPkDigjFpKo,Excited,With Teeth (Bonus Tracks),Nine Inch Nails,Right Where It Belongs
2482,0.585,0.0833,139.627,0.0268,0.0522,8.49e-05,4,0.449,5,278719,0.4590922908,0.203,1,audio_features,6nek1Nin9q48AVZcWs9e9D,Excited,Mylo Xyloto,Coldplay,Paradise
2483,0.896,0.344,118.03,0.0386,0.00369,0.0915,4,0.694,1,315293,0.4955072349,0.562,1,audio_features,305tGJy16yTTFe6Ya9nMKJ,Excited,Swim,Caribou,Odessa
2484,0.0818,0.095,177.318,0.0438,0.983,0.000768,3,0.367,5,147600,0.1687135641,0.182,1,audio_features,2qbgyEdBFKts8rkHHCE963,Excited,Monday's Ghost,Sophie Hunger,Walzer Für Niemand
2485,0.665,0.0403,97.996,0.0269,0.221,7.91e-06,4,0.651,9,230720,0.4251087068,0.647,0,audio_features,2avaSeKHI5l4sLruVfLdi2,Excited,Rocky IV,Survivor,"Burning Heart - From ""Rocky IV"" Soundtrack"
2486,0.0805,0.0941,80.398,0.0356,0.814,0.000533,4,0.287,4,397653,0.1975604469,0.123,0,audio_features,4QWglew6vRrEGBXtV04pDp,Excited,Wait for This Day to Grow Old,Tom Skelly,Down At the Bay
2487,0.456,0.059,145.314,0.0345,0.613,0.000156,4,0.55,4,280000,0.4047622487,0.417,0,audio_features,6vJZnE3jJWfxOIVONjntUO,Excited,Say It Ain't So,Murray Head,"Say It Ain't So, Joe"
2488,0.982,0.142,93.981,0.188,0.00024,0.599,4,0.347,11,141787,0.6017969745,0.15,1,audio_features,4psM8xQeQhZANub6gGLenU,Excited,Bass Drum of Death,Bass Drum of Death,I Wanna Be Forgotten
2489,0.874,0.108,125.017,0.0428,0.00476,0.0192,4,0.602,1,467585,0.5066406124,0.612,0,audio_features,068LmtzI6xJJDPfPnMje0U,Excited,Currents,Tame Impala,Let It Happen
2490,0.638,0.102,170.388,0.0292,0.14,0.398,4,0.454,5,211507,0.3193007951,0.748,1,audio_features,5H43dazn2x2O9dkDVvaiDS,Excited,Rome,Danger Mouse,Black (feat. Norah Jones)
2491,0.765,0.153,104.351,0.0364,6.3e-05,0.0022,4,0.488,9,272187,0.433061923,0.0992,1,audio_features,31EadJvxCLMPHxlvxKpGwK,Excited,"Greatest Hits, Vol. 1",Korn,Falling Away from Me - Radio Edit
2492,0.551,0.326,74.977,0.0768,0.161,0.0,4,0.636,7,210080,0.7240190612,0.607,1,audio_features,521s9Q9CUeu25dx71cMHLD,Excited,Nights Out,Metronomy,A Thing For Me
2493,0.748,0.273,143.467,0.0371,0.138,0.000548,4,0.493,11,206853,0.5324759536,0.6,0,audio_features,5QD4hHEv8812JagZlH1MMy,Excited,RELAXER,alt-J,In Cold Blood
2494,0.919,0.423,103.891,0.0609,0.00039,0.000225,4,0.309,2,261813,0.697348707,0.322,1,audio_features,1znGxpojJSjxZZEWA5zWva,Excited,Guitar Gangsters & Cadillac Blood,Volbeat,Still Counting
2495,0.642,0.141,146.154,0.0323,0.00299,0.606,4,0.507,2,308933,0.2258655524,0.631,1,audio_features,4OdhffpvG3HxDJMxYOKh97,Excited,A Flock Of Seagulls,A Flock Of Seagulls,I Ran (So Far Away)
2496,0.584,0.253,139.261,0.0254,0.0108,0.00296,4,0.54,7,386493,0.3319326705,0.244,1,audio_features,0BAjUM6V9P9g8rK83hVUTJ,Excited,Metallica,Metallica,The Unforgiven
2497,0.982,0.204,143.772,0.168,0.000237,0.000294,4,0.354,4,252613,0.7058298159,0.194,0,audio_features,61mWefnWQOLf90gepjOCb3,Excited,Vol. 3: The Subliminal Verses,Slipknot,Duality
2498,0.481,0.118,115.078,0.0384,0.475,6.57e-05,4,0.684,2,250000,0.2346929263,0.784,1,audio_features,2BcvvHttiZRvguFM4hR398,Excited,Disraeli Gears (Remastered),Cream,Sunshine Of Your Love
2499,0.967,0.61,140.127,0.0508,0.114,0.0,4,0.529,1,166373,0.6571280413,0.596,0,audio_features,0UFDKFqW2oGspYeYqo9wjA,Excited,Minutes to Midnight,Linkin Park,Bleed It Out
2500,0.629,0.0709,121.576,0.345,0.0506,0.00244,4,0.955,1,384575,0.3063726549,0.901,1,audio_features,0b0AAmGhMIjFklI5T3FCqI,Excited,80's Dance Story Original Italo Hits,Brand Image,Are You Loving? - Original Extended Version
2501,0.772,0.097,162.083,0.0354,0.000477,0.83,4,0.521,11,212813,0.5769657059,0.634,1,audio_features,43RJ97L6YBBDTgdquEfpY4,Excited,Strangers,L'An2000,Strangers
2502,0.572,0.0772,142.283,0.025,0.000306,0.059,4,0.413,11,248667,0.3796645079,0.384,0,audio_features,3m10DWlPEvzl9F3hEq1JW0,Excited,I Declare Nothing,Tess Parks & Anton Newcombe,Cocaine Cat
2503,0.429,0.119,93.116,0.0275,0.476,0.02,4,0.327,4,441347,0.3160457831,0.187,1,audio_features,2AMaRIx47XtZr57FZFIBzX,Excited,Phases,Angel Olsen,Special
2504,0.837,0.123,170.08,0.0394,0.000156,0.799,4,0.436,6,238640,0.496649497,0.606,0,audio_features,2OszAZDSYdvtWneip3I8Ua,Excited,Illusions,L'An2000,Nonsense
2505,0.944,0.334,115.038,0.0459,0.000165,0.00191,4,0.552,3,237691,0.602282161,0.714,0,audio_features,20RtFUivsZPmN8OI1P2oZN,Excited,Technicolor Life,KO KO MO,Technicolor Life
2506,0.762,0.0428,160.023,0.0684,0.000112,0.00142,4,0.331,0,204407,0.5362903718,0.573,0,audio_features,45W1v883SFvBFCXb5JRNI9,Excited,Technicolor Life,KO KO MO,Killing the Kid
2507,0.932,0.528,164.942,0.0642,0.00185,0.00145,4,0.424,0,209084,0.5248074602,0.476,1,audio_features,4sLyqmDHHT9tRTcMUTgzgY,Excited,Distance,Rendez Vous,Distance
2508,0.622,0.185,183.419,0.0449,0.253,0.0394,4,0.435,6,298547,0.340761091,0.38,1,audio_features,4VSvIv9JIDAukgLtS1U6Az,Excited,Lost and Late...,Martin Dupont,Just Because
2509,0.583,0.819,130.481,0.0571,0.136,0.00883,4,0.793,1,288456,0.4684357154,0.487,0,audio_features,16iKooFITizVZLjuWFzdzG,Excited,Eisbaer,Grauzone,Eisbaer
2510,0.925,0.559,140.058,0.0403,0.000853,0.00366,4,0.489,0,361680,0.4991717511,0.181,0,audio_features,5s8QfBYGAW7PdFX2FwWJyQ,Excited,In Tension,Light Asylum,Dark Allies
2511,0.85,0.16,127.568,0.0823,0.0311,0.000224,4,0.571,11,226377,0.6915920622,0.72,1,audio_features,0scKTk78RNWayRjNQHTXuI,Excited,Bad Reputation (Remastered),Joan Jett & The Blackhearts,Do You Wanna Touch Me (Oh Yeah)
2512,0.609,0.432,124.08,0.0366,0.000296,0.179,4,0.216,6,278000,0.3927805736,0.299,0,audio_features,2MBZj1trAoW1U1jWkSZQqw,Excited,Show Me How You Want It to Be,Slothrust,Electric Funeral
2513,0.963,0.0938,112.165,0.168,0.201,0.875,4,0.472,0,189805,0.5179048762,0.15,1,audio_features,1H9sVkjKx7uTI94qWyLusA,Excited,Anxious Trend / In Glass,Nots,In Glass
2514,0.808,0.221,151.008,0.039,0.0338,1.33e-05,4,0.577,1,290280,0.4446312675,0.869,0,audio_features,3bN4tg6rnNPy9GCkGhym4T,Excited,Reggatta De Blanc (Remastered),The Police,Message In A Bottle - Remastered 2003
2515,0.959,0.052,143.896,0.141,1.18e-05,4.39e-05,4,0.365,4,125759,0.5942921586,0.335,0,audio_features,4BNYWKNcMBC5jnFNKzbaKl,Excited,Drunk Mums,Drunk Mums,Big Titty Trippin'
2516,0.872,0.142,96.53,0.0379,0.00287,0.0425,4,0.657,11,307059,0.4831700432,0.937,0,audio_features,0eP5hflf6KLRBllCieOta7,Excited,Trax! Box,Ministry,Same Old Madness
2517,0.859,0.265,91.009,0.0387,0.000333,0.000155,4,0.477,0,280213,0.3704674022,0.629,1,audio_features,5VZwMq6yaFb04PCTfdNY3K,Excited,"Keeper of the Seven Keys, Pt. II (Expanded Edition)",Helloween,I Want Out
2518,0.892,0.206,134.792,0.0339,0.163,0.432,4,0.688,9,246493,0.4825029801,0.304,0,audio_features,5H7iyRmvHXjdjn4OtH8wgE,Excited,Speak And Spell (Deluxe),Depeche Mode,Ice Machine
2519,0.891,0.0519,88.936,0.139,0.00525,0.00379,4,0.403,1,189333,0.3586327943,0.427,0,audio_features,678Fh7cIfN1sLqxsj5sc2G,Excited,"Young, Loud And Snotty",Dead Boys,Sonic Reducer
2520,0.793,0.111,141.466,0.0424,0.000293,0.00215,4,0.4,10,171560,0.5465123745,0.306,0,audio_features,1O5qBgWDXf19N75X7Bvilv,Excited,Young For Eternity,The Subways,Rock & Roll Queen
2521,0.549,0.22,130.733,0.0693,0.000799,0.00503,4,0.358,11,244573,0.4053685019,0.533,0,audio_features,3kdMzXOcrDIdSWLdONHNK5,Excited,Concrete and Gold,Foo Fighters,The Sky Is A Neighborhood
2522,0.59,0.112,125.998,0.0294,0.0248,0.16,4,0.634,6,231453,0.4139996748,0.45,1,audio_features,5kNbpvJ5b6R9Zqfm6c9sIX,Excited,Black Cherry,Goldfrapp,Strict Machine
2523,0.85,0.571,107.031,0.0427,0.375,0.0557,4,0.593,7,261049,0.5130976198,0.498,1,audio_features,3g7VAnSddlg5ovDDvrZlyR,Excited,InnerSpeaker (Collector's Edition),Tame Impala,Remember Me
2524,0.624,0.0745,126.496,0.0296,0.064,0.0744,4,0.632,9,260267,0.4443242331,0.748,1,audio_features,273iIju54zOQdk5HK3M9vZ,Excited,Magic Fly,Space,Magic Fly
2525,0.703,0.353,115.984,0.175,0.00239,0.123,4,0.688,9,232833,0.4795677832,0.754,0,audio_features,5MHnT8tTakjzZsiuHGxXyc,Excited,Voyager,Vitalic,Waiting For The Stars
2526,0.512,0.111,119.998,0.0407,0.246,0.00772,4,0.735,4,202954,0.466766845,0.774,0,audio_features,5n4xPVVmSlQfygeg4xqCfR,Excited,Shake Shook Shaken,The Dø,Keep Your Lips Sealed
2527,0.738,0.32,112.007,0.024,0.00138,0.664,4,0.547,9,285250,0.4084604392,0.232,0,audio_features,3RtHcBlGNQjdMH4ky6yFTR,Excited,This Fog That Never Ends,Hante.,Burning (Feat Box von Düe)
2528,0.867,0.112,163.979,0.0424,4.41e-06,0.762,4,0.385,0,146522,0.5424378676,0.582,1,audio_features,4kN09Ga7KXb4c0OZ9kH64t,Excited,Albeit Living,Sextile,One of These
2529,0.558,0.0641,94.636,0.0279,0.257,3.29e-05,4,0.767,1,202293,0.3271899836,0.941,1,audio_features,1JuJ1ahBFDLecJppKm33X6,Excited,The Very Best Of Bonnie Tyler,Bonnie Tyler,Here She Comes - Single Version
2530,0.632,0.0657,125.373,0.0297,0.00133,0.803,4,0.638,7,509840,0.2142150601,0.965,0,audio_features,1VPmeKAZHB1byxOEgRJOA3,Excited,Midnight Express (Soundtrack),Giorgio Moroder,Chase
2531,0.765,0.432,85.81,0.0451,0.0475,0.116,4,0.426,4,271952,0.5839827246,0.183,1,audio_features,7Lhr0JTChJbwAjFvwcBunl,Excited,For the Love of the Game,Natural Child,DTV
2532,0.43,0.275,118.649,0.0474,0.145,0.000267,4,0.732,9,257813,0.3061610932,0.652,0,audio_features,2Hf6NFGwSqZqFXp5at5J9h,Excited,Forever Young,Alphaville,A Victory of Love
2533,0.553,0.219,93.941,0.0294,0.000811,0.664,4,0.468,8,235480,0.3923737995,0.055,0,audio_features,4l3LJYy9r3jVvh1iPB64jo,Excited,Grand Blanc,Grand Blanc,Degré zéro
2534,0.867,0.098,102.996,0.0635,0.319,0.691,4,0.787,7,213120,0.5088033944,0.822,0,audio_features,2OJQBsgmB18vFPuzdTrMZQ,Excited,Tu Conmigo,Vitalic,Tu Conmigo
2535,0.663,0.119,114.979,0.0439,0.0166,0.00039,4,0.617,7,222000,0.4700564323,0.297,1,audio_features,0LQ6oClfOVNgTzleG2GbHe,Excited,Pleasure (Live),Justice,Pleasure - Live
2536,0.938,0.857,92.628,0.175,0.106,1.58e-05,4,0.412,0,194693,0.7269423992,0.821,1,audio_features,5MCm0yJvZSxod3wPF034jG,Excited,Almost Had to Start a Fight/In and Out of Patience,Parquet Courts,Almost Had to Start a Fight/In and Out of Patience
2537,0.66,0.357,124.982,0.0327,0.00687,0.722,4,0.68,3,278880,0.4394404189,0.172,0,audio_features,06MUi1hmFVF16H7X8KKdKx,Excited,Use It Or Lose It,Vitalic,Use It Or Lose It
2538,0.686,0.0576,132.992,0.0568,0.278,0.00702,4,0.637,9,247794,0.3967345289,0.652,1,audio_features,2hDtkP0ge2Gckcj7qi2NQ2,Excited,Ash & Ice,The Kills,Doing It To Death
2539,0.726,0.647,116.95,0.189,0.0022,0.785,4,0.621,7,200826,0.4782445174,0.386,1,audio_features,0HfnwR7f9RGZ6H3hg3fEMu,Excited,Cross,Justice,Phantom Pt. II
2540,0.868,0.0645,169.984,0.038,0.0674,0.763,4,0.379,5,222973,0.5680021767,0.744,0,audio_features,4QDbzpmRA6atTEEE2W7j7k,Excited,Oshin,DIIV,Doused
2541,0.808,0.117,122.408,0.0439,0.0579,0.894,4,0.536,8,351867,0.213623979,0.678,1,audio_features,5HbCsT9WyEhnhw75QUr1A5,Excited,Sons And Fascination/Sister Feelings Call,Simple Minds,Theme For Great Cities
2542,0.396,0.105,90.024,0.0286,0.0841,3.58e-05,4,0.732,4,195920,0.340878806,0.548,0,audio_features,6i0V12jOa3mr6uu4WYhUBr,Excited,Heathens,Twenty One Pilots,Heathens
2543,0.938,0.106,97.489,0.182,0.229,0.000259,4,0.412,4,198400,0.9712924211,0.32,0,audio_features,6qOwmc4uXXMmZY2D5XOaBJ,Excited,Blood Visions,Jay Reatard,My Shadow
2544,0.739,0.44,145.064,0.0478,5.7e-05,0.362,4,0.485,9,227741,0.5033267359,0.466,1,audio_features,4BFlaeLvuxrLvx3yAtA8Vl,Excited,Nothing Will Go Wrong,Slut,Easy To Love
2545,0.875,0.299,125.468,0.0604,0.016,0.00185,4,0.597,0,315613,0.5503006173,0.528,1,audio_features,3xTp0br87r72eGYbiQjY5p,Excited,Watching Trees,Eleven Pond,Watching Trees
2546,0.64,0.117,198.819,0.0665,0.725,0.502,4,0.543,4,358053,0.5062324728,0.105,0,audio_features,728YvGxRPNeCB9rVCOdqJy,Excited,B/E/A/T/B/O/X,Glass Candy,Digital Versicolor
2547,0.822,0.0822,91.94,0.0866,0.00376,0.301,4,0.837,2,174800,0.3964605691,0.92,1,audio_features,69RumxQOGHcwZQQe84V2sO,Excited,,,
2548,0.917,0.0862,120.602,0.0403,0.118,0.000465,4,0.558,9,280467,0.5257145536,0.734,0,audio_features,1QUVBh5hBzC9nN4Y0ZFR7z,Excited,,,
2549,0.767,0.26,155.084,0.0899,0.000921,0.605,4,0.64,0,201827,0.438480213,0.748,0,audio_features,1e4Ru1yelHz2GEuAksQixt,Excited,,,
2550,0.82,0.102,144.011,0.032,0.00306,0.707,4,0.521,1,478493,0.4218421774,0.429,1,audio_features,6NwkAlnyJTL5mPAQuK3i36,Excited,,,
2551,0.58,0.468,171.375,0.0343,0.132,0.785,4,0.54,11,231500,0.2674853494,0.483,0,audio_features,1XKXoL0KRzj8RYTc1SjhAl,Excited,,,
